qc_id,fid,id,name,date,time,lon,lat,altitude,north,azimuth,cam. maker,cam. model,title,comment,path,relpath,timestamp,images,icon_url
"54","55",138c7bc2-ad38-47c4-bbcc-c3f64ca7a325,DJI_0060.JPG,2023/01/10,10:13:09,33.2656794444444,47.3784918055556,156.154,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0060.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0060.JPG",./100MEDIA/DJI_0060.JPG,2023/01/10 10:13:09,"<img src = ""./100MEDIA/DJI_0060.JPG"" width=""300"" height=""225""/>",./0.png
"55","56",e4323a89-7dc3-4fd5-88b5-050ab06da5f0,DJI_0061.JPG,2023/01/10,10:13:14,33.2654323333333,47.3790513055556,160.134,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0061.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0061.JPG",./100MEDIA/DJI_0061.JPG,2023/01/10 10:13:14,"<img src = ""./100MEDIA/DJI_0061.JPG"" width=""300"" height=""225""/>",./0.png
"56","57",74d87642-cd4e-4ef0-944a-f68495ed2578,DJI_0062.JPG,2023/01/10,10:13:18,33.2651440833333,47.3794035,161.56,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0062.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0062.JPG",./100MEDIA/DJI_0062.JPG,2023/01/10 10:13:18,"<img src = ""./100MEDIA/DJI_0062.JPG"" width=""300"" height=""225""/>",./0.png
"57","58",049c2c1f-18cd-44f7-a5ea-55c5d2d63bc2,DJI_0063.JPG,2023/01/10,10:13:23,33.2646701666667,47.3798943611111,158.326,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0063.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0063.JPG",./100MEDIA/DJI_0063.JPG,2023/01/10 10:13:23,"<img src = ""./100MEDIA/DJI_0063.JPG"" width=""300"" height=""225""/>",./0.png
"58","59",8a22348f-913c-4a9e-ba96-ca5be67abdc9,DJI_0064.JPG,2023/01/10,10:13:36,33.2641700833333,47.3804543888889,173.59,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0064.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0064.JPG",./100MEDIA/DJI_0064.JPG,2023/01/10 10:13:36,"<img src = ""./100MEDIA/DJI_0064.JPG"" width=""300"" height=""225""/>",./0.png
"59","60",09cb59c7-eb12-4241-a23f-55114cdc9bae,DJI_0065.JPG,2023/01/10,10:13:43,33.2642021388889,47.3810876944444,172.992,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0065.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0065.JPG",./100MEDIA/DJI_0065.JPG,2023/01/10 10:13:43,"<img src = ""./100MEDIA/DJI_0065.JPG"" width=""300"" height=""225""/>",./0.png
"60","61",e19cb95e-8cc1-47bc-be78-0b77f668b449,DJI_0066.JPG,2023/01/10,10:13:59,33.2644365,47.3815362222222,177.141,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0066.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0066.JPG",./100MEDIA/DJI_0066.JPG,2023/01/10 10:13:59,"<img src = ""./100MEDIA/DJI_0066.JPG"" width=""300"" height=""225""/>",./0.png
"61","62",f851945c-c16f-4373-b98f-9a3c06a06ab3,DJI_0067.JPG,2023/01/10,10:14:06,33.2646202222222,47.3817068055556,172.495,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0067.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0067.JPG",./100MEDIA/DJI_0067.JPG,2023/01/10 10:14:06,"<img src = ""./100MEDIA/DJI_0067.JPG"" width=""300"" height=""225""/>",./0.png
"62","63",a02a411d-faba-43c0-96cf-c2a2ad9dd98d,DJI_0068.JPG,2023/01/10,10:14:15,33.2646091111111,47.3816986388889,164.566,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0068.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0068.JPG",./100MEDIA/DJI_0068.JPG,2023/01/10 10:14:15,"<img src = ""./100MEDIA/DJI_0068.JPG"" width=""300"" height=""225""/>",./0.png
"63","64",b277667f-4550-493f-bfbb-909d181156ee,DJI_0069.JPG,2023/01/10,10:14:41,33.2644493888889,47.3820999722222,133.987,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0069.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0069.JPG",./100MEDIA/DJI_0069.JPG,2023/01/10 10:14:41,"<img src = ""./100MEDIA/DJI_0069.JPG"" width=""300"" height=""225""/>",./0.png
"64","65",e85db677-9d7c-48b6-978b-ffc508836dc7,DJI_0070.JPG,2023/01/10,10:14:46,33.2644515277778,47.382099,133.514,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0070.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0070.JPG",./100MEDIA/DJI_0070.JPG,2023/01/10 10:14:46,"<img src = ""./100MEDIA/DJI_0070.JPG"" width=""300"" height=""225""/>",./0.png
"65","66",df1dc0b0-4cc9-4dee-a46e-8df32897d87a,DJI_0071.JPG,2023/01/10,10:14:57,33.2644415,47.3820982222222,162.076,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0071.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0071.JPG",./100MEDIA/DJI_0071.JPG,2023/01/10 10:14:57,"<img src = ""./100MEDIA/DJI_0071.JPG"" width=""300"" height=""225""/>",./0.png
"66","67",9ec63c48-41bc-480f-a4fa-ca64dc181858,DJI_0072.JPG,2023/01/10,10:15:04,33.2642704722222,47.3823865,161.39,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0072.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0072.JPG",./100MEDIA/DJI_0072.JPG,2023/01/10 10:15:04,"<img src = ""./100MEDIA/DJI_0072.JPG"" width=""300"" height=""225""/>",./0.png
"67","68",77c4fc10-2b5d-4eb2-aad6-20e4366a00a1,DJI_0073.JPG,2023/01/10,10:15:10,33.2640499166667,47.3827919722222,160.474,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0073.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0073.JPG",./100MEDIA/DJI_0073.JPG,2023/01/10 10:15:10,"<img src = ""./100MEDIA/DJI_0073.JPG"" width=""300"" height=""225""/>",./0.png
"68","69",8deb900e-6f29-4b79-8a00-f370933ed048,DJI_0074.JPG,2023/01/10,10:15:13,33.26391525,47.3831256388889,161.635,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0074.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0074.JPG",./100MEDIA/DJI_0074.JPG,2023/01/10 10:15:13,"<img src = ""./100MEDIA/DJI_0074.JPG"" width=""300"" height=""225""/>",./0.png
"69","70",d06c05b8-d0f7-4e18-b162-29f74c14a779,DJI_0075.JPG,2023/01/10,10:15:17,33.2637834722222,47.3834626388889,163.007,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0075.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0075.JPG",./100MEDIA/DJI_0075.JPG,2023/01/10 10:15:17,"<img src = ""./100MEDIA/DJI_0075.JPG"" width=""300"" height=""225""/>",./0.png
"70","71",19ad34b9-4363-461a-b8f9-69f78ae638d2,DJI_0076.JPG,2023/01/10,10:15:40,33.26368325,47.3838795,162.934,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0076.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0076.JPG",./100MEDIA/DJI_0076.JPG,2023/01/10 10:15:40,"<img src = ""./100MEDIA/DJI_0076.JPG"" width=""300"" height=""225""/>",./0.png
"71","72",861e5f34-d167-4372-9398-50a2279a9b44,DJI_0077.JPG,2023/01/10,10:15:46,33.2635410555556,47.3840876388889,160.037,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0077.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0077.JPG",./100MEDIA/DJI_0077.JPG,2023/01/10 10:15:46,"<img src = ""./100MEDIA/DJI_0077.JPG"" width=""300"" height=""225""/>",./0.png
"72","73",22602d66-8419-453d-b6c2-e85ee3ccf0e8,DJI_0078.JPG,2023/01/10,10:15:53,33.2631569166667,47.38456325,161.505,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0078.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0078.JPG",./100MEDIA/DJI_0078.JPG,2023/01/10 10:15:53,"<img src = ""./100MEDIA/DJI_0078.JPG"" width=""300"" height=""225""/>",./0.png
"73","74",c9d7c48c-843f-4bac-b03f-631f51b4e9c0,DJI_0079.JPG,2023/01/10,10:15:58,33.2628920277778,47.38493,159.163,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0079.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0079.JPG",./100MEDIA/DJI_0079.JPG,2023/01/10 10:15:58,"<img src = ""./100MEDIA/DJI_0079.JPG"" width=""300"" height=""225""/>",./0.png
"74","75",efac2e59-a332-44f8-998f-41b746d8ca63,DJI_0080.JPG,2023/01/10,10:16:08,33.2623454166667,47.3856121111111,161.62,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0080.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0080.JPG",./100MEDIA/DJI_0080.JPG,2023/01/10 10:16:08,"<img src = ""./100MEDIA/DJI_0080.JPG"" width=""300"" height=""225""/>",./0.png
"75","76",48beb6de-4b65-4b4a-9b5c-23299a7fc555,DJI_0081.JPG,2023/01/10,10:16:13,33.2621306388889,47.3860146666667,163.49,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0081.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0081.JPG",./100MEDIA/DJI_0081.JPG,2023/01/10 10:16:13,"<img src = ""./100MEDIA/DJI_0081.JPG"" width=""300"" height=""225""/>",./0.png
"76","77",67baf965-3c41-4035-a026-f4f14d4ca98b,DJI_0082.JPG,2023/01/10,10:16:21,33.2619166944444,47.3864401388889,162.266,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0082.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0082.JPG",./100MEDIA/DJI_0082.JPG,2023/01/10 10:16:21,"<img src = ""./100MEDIA/DJI_0082.JPG"" width=""300"" height=""225""/>",./0.png
"77","78",f58e23fe-1b91-4f45-97a4-f93b252eac11,DJI_0083.JPG,2023/01/10,10:16:31,33.2615063333333,47.38657125,161.127,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0083.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0083.JPG",./100MEDIA/DJI_0083.JPG,2023/01/10 10:16:31,"<img src = ""./100MEDIA/DJI_0083.JPG"" width=""300"" height=""225""/>",./0.png
"78","79",c85229ad-0e08-41eb-8c72-caa4f9b0a2b4,DJI_0084.JPG,2023/01/10,10:16:38,33.26139425,47.3866182777778,160.944,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0084.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0084.JPG",./100MEDIA/DJI_0084.JPG,2023/01/10 10:16:38,"<img src = ""./100MEDIA/DJI_0084.JPG"" width=""300"" height=""225""/>",./0.png
"79","80",b791dc97-ca08-4e29-ad9d-1a85f0757bcb,DJI_0085.JPG,2023/01/10,10:16:53,33.2610864444444,47.3869293611111,159.299,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0085.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0085.JPG",./100MEDIA/DJI_0085.JPG,2023/01/10 10:16:53,"<img src = ""./100MEDIA/DJI_0085.JPG"" width=""300"" height=""225""/>",./0.png
"80","81",78a881e1-e784-4d62-8431-e3425705aeef,DJI_0086.JPG,2023/01/10,10:16:57,33.2609505833333,47.3870787222222,159.153,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0086.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0086.JPG",./100MEDIA/DJI_0086.JPG,2023/01/10 10:16:57,"<img src = ""./100MEDIA/DJI_0086.JPG"" width=""300"" height=""225""/>",./0.png
"81","82",cfad7d8a-dd3c-4921-96e7-8e8ce193fa78,DJI_0087.JPG,2023/01/10,10:17:04,33.2607829444444,47.3874293611111,161.009,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0087.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0087.JPG",./100MEDIA/DJI_0087.JPG,2023/01/10 10:17:04,"<img src = ""./100MEDIA/DJI_0087.JPG"" width=""300"" height=""225""/>",./0.png
"82","83",45af0b6f-687a-448a-a9fc-0c21640e4507,DJI_0088.JPG,2023/01/10,10:17:11,33.2606688055556,47.3878035833333,161.297,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0088.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0088.JPG",./100MEDIA/DJI_0088.JPG,2023/01/10 10:17:11,"<img src = ""./100MEDIA/DJI_0088.JPG"" width=""300"" height=""225""/>",./0.png
"83","84",a089917b-270e-4fbf-a69c-a64d19c32117,DJI_0089.JPG,2023/01/10,10:17:15,33.2606305277778,47.3878732777778,161.84,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0089.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0089.JPG",./100MEDIA/DJI_0089.JPG,2023/01/10 10:17:15,"<img src = ""./100MEDIA/DJI_0089.JPG"" width=""300"" height=""225""/>",./0.png
"84","85",c070df3f-4ca9-4204-a3e1-b1d9b8052609,DJI_0090.JPG,2023/01/10,10:17:21,33.2606313888889,47.3878695833333,163.035,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0090.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0090.JPG",./100MEDIA/DJI_0090.JPG,2023/01/10 10:17:21,"<img src = ""./100MEDIA/DJI_0090.JPG"" width=""300"" height=""225""/>",./0.png
"85","86",5f28589c-afd0-4cca-a098-e49924ee60f3,DJI_0091.JPG,2023/01/10,10:17:40,33.2606305277778,47.3878741944444,159.584,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0091.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0091.JPG",./100MEDIA/DJI_0091.JPG,2023/01/10 10:17:40,"<img src = ""./100MEDIA/DJI_0091.JPG"" width=""300"" height=""225""/>",./0.png
"86","87",f5c409eb-a257-4b0e-9a6d-d452d9aea74e,DJI_0092.JPG,2023/01/10,10:17:44,33.2606240833333,47.3878758333333,160.764,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0092.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0092.JPG",./100MEDIA/DJI_0092.JPG,2023/01/10 10:17:44,"<img src = ""./100MEDIA/DJI_0092.JPG"" width=""300"" height=""225""/>",./0.png
"87","88",964dab4d-0138-4279-a22e-8b367fc96235,DJI_0093.JPG,2023/01/10,10:17:55,33.26063275,47.38787275,160.907,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0093.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0093.JPG",./100MEDIA/DJI_0093.JPG,2023/01/10 10:17:55,"<img src = ""./100MEDIA/DJI_0093.JPG"" width=""300"" height=""225""/>",./0.png
"88","89",94c5c0a6-caf8-42d7-8baa-5a59e6759ad9,DJI_0094.JPG,2023/01/10,10:18:04,33.2606256111111,47.3878735277778,159.438,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0094.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0094.JPG",./100MEDIA/DJI_0094.JPG,2023/01/10 10:18:04,"<img src = ""./100MEDIA/DJI_0094.JPG"" width=""300"" height=""225""/>",./0.png
"89","90",b3340461-5191-4489-aabc-bac1f9d7730a,DJI_0095.JPG,2023/01/10,10:18:14,33.2606405833333,47.3879160277778,159.876,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0095.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0095.JPG",./100MEDIA/DJI_0095.JPG,2023/01/10 10:18:14,"<img src = ""./100MEDIA/DJI_0095.JPG"" width=""300"" height=""225""/>",./0.png
"90","91",66a397dc-6309-49b8-ba9f-dd50d3895b0e,DJI_0096.JPG,2023/01/10,10:18:23,33.2608452222222,47.3883976944444,160.206,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0096.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0096.JPG",./100MEDIA/DJI_0096.JPG,2023/01/10 10:18:23,"<img src = ""./100MEDIA/DJI_0096.JPG"" width=""300"" height=""225""/>",./0.png
"91","92",97c58abd-8e05-4820-a2c1-6757f65e7dd7,DJI_0097.JPG,2023/01/10,10:18:32,33.2611768888889,47.3888919722222,160.856,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0097.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0097.JPG",./100MEDIA/DJI_0097.JPG,2023/01/10 10:18:32,"<img src = ""./100MEDIA/DJI_0097.JPG"" width=""300"" height=""225""/>",./0.png
"92","93",30b2f4d0-8b1f-463d-bdb3-125d20d1e07b,DJI_0098.JPG,2023/01/10,10:18:40,33.2614782777778,47.3893811666667,161.956,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0098.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0098.JPG",./100MEDIA/DJI_0098.JPG,2023/01/10 10:18:40,"<img src = ""./100MEDIA/DJI_0098.JPG"" width=""300"" height=""225""/>",./0.png
"93","94",702b3cae-eaba-4a61-9dc4-0a5a867241dc,DJI_0099.JPG,2023/01/10,10:19:09,33.259119,47.3888330555556,158.59,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0099.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0099.JPG",./100MEDIA/DJI_0099.JPG,2023/01/10 10:19:09,"<img src = ""./100MEDIA/DJI_0099.JPG"" width=""300"" height=""225""/>",./0.png
"94","95",5825d973-4b98-4cca-aa97-706b3aa9f3af,DJI_0100.JPG,2023/01/10,10:19:14,33.2584116388889,47.3886305277778,159.026,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0100.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0100.JPG",./100MEDIA/DJI_0100.JPG,2023/01/10 10:19:14,"<img src = ""./100MEDIA/DJI_0100.JPG"" width=""300"" height=""225""/>",./0.png
"95","96",59456d10-a543-44a8-a4d3-5ba1d6b7cc22,DJI_0101.JPG,2023/01/10,10:19:19,33.25780925,47.3884808888889,156.952,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0101.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0101.JPG",./100MEDIA/DJI_0101.JPG,2023/01/10 10:19:19,"<img src = ""./100MEDIA/DJI_0101.JPG"" width=""300"" height=""225""/>",./0.png
"96","97",e2a0cbda-1e71-427a-91fa-3a8e103e86db,DJI_0102.JPG,2023/01/10,10:19:22,33.25750375,47.3884045833333,158.442,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0102.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0102.JPG",./100MEDIA/DJI_0102.JPG,2023/01/10 10:19:22,"<img src = ""./100MEDIA/DJI_0102.JPG"" width=""300"" height=""225""/>",./0.png
"97","98",65afbe0b-542f-44d3-b4f7-c48d432de3f2,DJI_0103.JPG,2023/01/10,10:19:56,33.2573743611111,47.3881715555556,158.768,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0103.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0103.JPG",./100MEDIA/DJI_0103.JPG,2023/01/10 10:19:56,"<img src = ""./100MEDIA/DJI_0103.JPG"" width=""300"" height=""225""/>",./0.png
"98","99",793528f4-a82a-4595-afe4-7ed2eee948af,DJI_0104.JPG,2023/01/10,10:20:01,33.2574190555556,47.3879418055556,159.652,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0104.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0104.JPG",./100MEDIA/DJI_0104.JPG,2023/01/10 10:20:01,"<img src = ""./100MEDIA/DJI_0104.JPG"" width=""300"" height=""225""/>",./0.png
"99","100",01df025e-990a-4344-ad4c-0b6ef96347c9,DJI_0105.JPG,2023/01/10,10:20:08,33.2574318055556,47.387676,160.971,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0105.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0105.JPG",./100MEDIA/DJI_0105.JPG,2023/01/10 10:20:08,"<img src = ""./100MEDIA/DJI_0105.JPG"" width=""300"" height=""225""/>",./0.png
"100","101",13aed3ec-91fe-419e-bfca-99840939a9a9,DJI_0106.JPG,2023/01/10,10:20:14,33.2574599166667,47.3873928055556,161.896,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0106.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0106.JPG",./100MEDIA/DJI_0106.JPG,2023/01/10 10:20:14,"<img src = ""./100MEDIA/DJI_0106.JPG"" width=""300"" height=""225""/>",./0.png
"101","102",7534176e-0419-4a3d-af5d-02e9af815940,DJI_0107.JPG,2023/01/10,10:36:14,33.275104,47.3755664444444,175.451,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0107.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0107.JPG",./100MEDIA/DJI_0107.JPG,2023/01/10 10:36:14,"<img src = ""./100MEDIA/DJI_0107.JPG"" width=""300"" height=""225""/>",./0.png
"102","103",8145b05f-8d33-4ef8-9d66-22d7ea7d6d3f,DJI_0108.JPG,2023/01/10,10:36:33,33.2751101111111,47.3755817222222,171.328,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0108.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0108.JPG",./100MEDIA/DJI_0108.JPG,2023/01/10 10:36:33,"<img src = ""./100MEDIA/DJI_0108.JPG"" width=""300"" height=""225""/>",./0.png
"103","104",3e93f992-36e7-44bd-ae62-3bf8f89eac4c,DJI_0109.JPG,2023/01/10,10:36:44,33.2754694722222,47.3758865555556,169.386,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0109.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0109.JPG",./100MEDIA/DJI_0109.JPG,2023/01/10 10:36:44,"<img src = ""./100MEDIA/DJI_0109.JPG"" width=""300"" height=""225""/>",./0.png
"104","105",a9523912-1c5d-4e81-b628-0cdd0b69241a,DJI_0110.JPG,2023/01/10,10:36:50,33.2756818333333,47.3760634722222,171.757,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0110.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0110.JPG",./100MEDIA/DJI_0110.JPG,2023/01/10 10:36:50,"<img src = ""./100MEDIA/DJI_0110.JPG"" width=""300"" height=""225""/>",./0.png
"105","106",afbdbcbc-1de7-4892-bac2-40c1d790df94,DJI_0111.JPG,2023/01/10,10:36:54,33.2756911111111,47.3760625555556,169.695,,,DJI,FC6310R,DCIM\100MEDIA\DJI_0111.JPG,,"C:/Users/m.mushynskyi/agrosem.ua/Сергій Бовтачук - 1 Травня, фото для привязки/100MEDIA\DJI_0111.JPG",./100MEDIA/DJI_0111.JPG,2023/01/10 10:36:54,"<img src = ""./100MEDIA/DJI_0111.JPG"" width=""300"" height=""225""/>",./0.png
